"gene","cell_line"
"PRKCD","EFM19"
"PRKCD","EFM192A"
"PRKCD","EFO21"
"PRKCD","EFO27"
"PRKCD","EHEB"
"PRKCD","EJM"
"PRKCD","EM2"
"PRKCD","EN"
"PRKCD","EOL1"
"PRKCD","EPLC272H"
"PRKCD","ES2"
"PRKCD","ESS1"
"PRKCD","EVSAT"
"PRKCD","F36P"
"PRKCD","FADU"
"PRKCD","FTC133"
"PRKCD","FTC238"
"PRKCD","FU97"
"PRKCD","FUOV1"
"PRKCD","G361"
"PRKCD","G401"
"PRKCD","G402"
"PRKCD","GAMG"
"PRKCD","GCIY"
"PRKCD","GCT"
"PRKCD","GDM1"
"PRKCD","GI1"
"PRKCD","GMS10"
"PRKCD","GOS3"
"PRKCD","GP2D"
"PRKCD","GSS"
"PRKCD","GSU"
"PRKCD","H4"
"PRKCD","HARA"
"PRKCD","HCC1143"
"PRKCD","HCC1171"
"PRKCD","HCC1187"
"PRKCD","HCC1195"
"PRKCD","HCC1359"
"PRKCD","HCC1395"
"PRKCD","HCC1419"
"PRKCD","HCC1428"
"PRKCD","HCC1438"
"PRKCD","HCC15"
"PRKCD","HCC1500"
"PRKCD","HCC1569"
"PRKCD","HCC1588"
"PRKCD","HCC1599"
"PRKCD","HCC1806"
"PRKCD","HCC1833"
"PRKCD","HCC1954"
"PRKCD","HCC202"
"PRKCD","HCC2108"
"PRKCD","HCC2218"
"PRKCD","HCC2279"
"PRKCD","HCC2935"
"PRKCD","HCC33"
"PRKCD","HCC366"
"PRKCD","HCC38"
"PRKCD","HCC4006"
"PRKCD","HCC44"
"PRKCD","HCC56"
"PRKCD","HCC70"
"PRKCD","HCC78"
"PRKCD","HCC827"
"PRKCD","HCC95"
"PRKCD","HCT116"
"PRKCD","HDLM2"
"PRKCD","HDMYZ"
"PRKCD","HEC151"
"PRKCD","HEC1A"
"PRKCD","HEC1B"
"PRKCD","HEC251"
"PRKCD","HEC265"
"PRKCD","HEC50B"
"PRKCD","HEL"
"PRKCD","HEL9217"
"PRKCD","HEPG2"
"PRKCD","HEYA8"
"PRKCD","HGC27"
"PRKCD","HH"
"PRKCD","HLF"
"PRKCD","HLFA"
"PRKCD","HMC18"
"PRKCD","HOS"
"PRKCD","HPAFII"
"PRKCD","HPBALL"
"PRKCD","HRT18"
"PRKCD","HS172T"
"PRKCD","HS229T"
"PRKCD","HS281T"
"PRKCD","HS343T"
"PRKCD","HS571T"
"PRKCD","HS578T"
"PRKCD","HS600T"
"PRKCD","HS604T"
"PRKCD","HS616T"
"PRKCD","HS618T"
"PRKCD","HS675T"
"PRKCD","HS683"
"PRKCD","HS688AT"
"PRKCD","HS695T"
"PRKCD","HS698T"
"PRKCD","HS706T"
"PRKCD","HS729"
"PRKCD","HS737T"
"PRKCD","HS739T"
"PRKCD","HS742T"
"PRKCD","HS746T"
"PRKCD","HS751T"
"PRKCD","HS766T"
"PRKCD","HS819T"
"PRKCD","HS821T"
"PRKCD","HS822T"
"PRKCD","HS834T"
"PRKCD","HS839T"
"PRKCD","HS840T"
"PRKCD","HS852T"
"PRKCD","HS888T"
"PRKCD","HS895T"
"PRKCD","HS934T"
"PRKCD","HS936T"
"PRKCD","HS940T"
"PRKCD","HS944T"
"PRKCD","HSC2"
"PRKCD","HSC3"
"PRKCD","HSC4"
"PRKCD","HT"
"PRKCD","HT1080"
"PRKCD","HT115"
"PRKCD","HT1376"
"PRKCD","HT144"
"PRKCD","HT29"
"PRKCD","HT55"
"PRKCD","HTK"
"PRKCD","HUCCT1"
"PRKCD","HUG1N"
"PRKCD","HUH28"
"PRKCD","HUH6"
"PRKCD","HUH7"
"PRKCD","HUNS1"
"PRKCD","HUPT3"
"PRKCD","HUPT4"
"PRKCD","HUT102"
"PRKCD","HUT78"
"PRKCD","IALM"
"PRKCD","IGR37"
"PRKCD","IGR39"
"PRKCD","IGROV1"
"PRKCD","IM95"
"PRKCD","IMR32"
"PRKCD","IPC298"
"PRKCD","ISHIKAWAHERAKLIO02ER"
"PRKCD","ISTMES1"
"PRKCD","ISTMES2"
"PRKCD","J82"
"PRKCD","JEKO1"
"PRKCD","JHH1"
"PRKCD","JHH2"
"PRKCD","JHH4"
"PRKCD","JHH5"
"PRKCD","JHH6"
"PRKCD","JHH7"
"PRKCD","JHOC5"
"PRKCD","JHOM1"
"PRKCD","JHOM2B"
"PRKCD","JHOS2"
"PRKCD","JHOS4"
"PRKCD","JHUEM2"
"PRKCD","JHUEM7"
"PRKCD","JIMT1"
"PRKCD","JJN3"
"PRKCD","JK1"
"PRKCD","JL1"
"PRKCD","JM1"
"PRKCD","JMSU1"
"PRKCD","JVM2"
"PRKCD","JVM3"
"PRKCD","K029AX"
"PRKCD","K562"
"PRKCD","KALS1"
"PRKCD","KARPAS299"
"PRKCD","KARPAS620"
"PRKCD","KASUMI1"
"PRKCD","KASUMI2"
"PRKCD","KASUMI6"
"PRKCD","KATOIII"
"PRKCD","KCL22"
"PRKCD","KE37"
"PRKCD","KE39"
"PRKCD","KE97"
"PRKCD","KELLY"
"PRKCD","KG1"
"PRKCD","KHM1B"
"PRKCD","KIJK"
"PRKCD","KLE"
"PRKCD","KM12"
"PRKCD","KMBC2"
"PRKCD","KMH2"
"PRKCD","KMM1"
"PRKCD","KMRC1"
"PRKCD","KMRC2"
"PRKCD","KMRC20"
"PRKCD","KMRC3"
"PRKCD","KMS11"
"PRKCD","KMS12BM"
"PRKCD","KMS20"
"PRKCD","KMS21BM"
"PRKCD","KMS26"
"PRKCD","KMS27"
"PRKCD","KMS28BM"
"PRKCD","KMS34"
"PRKCD","KNS42"
"PRKCD","KNS60"
"PRKCD","KNS62"
"PRKCD","KO52"
"PRKCD","KOPN8"
"PRKCD","KP1N"
"PRKCD","KP1NL"
"PRKCD","KP2"
"PRKCD","KP3"
"PRKCD","KP4"
"PRKCD","KPL1"
"PRKCD","KPNRTBM1"
"PRKCD","KPNSI9S"
"PRKCD","KPNYN"
"PRKCD","KS1"
"PRKCD","KU1919"
"PRKCD","KU812"
"PRKCD","KURAMOCHI"
"PRKCD","KYM1"
"PRKCD","KYO1"
"PRKCD","KYSE140"
"PRKCD","KYSE150"
"PRKCD","KYSE180"
"PRKCD","KYSE270"
"PRKCD","KYSE30"
"PRKCD","KYSE410"
"PRKCD","KYSE450"
"PRKCD","KYSE520"
"PRKCD","KYSE70"
"PRKCD","L1236"
"PRKCD","L33"
"PRKCD","L363"
"PRKCD","L428"
"PRKCD","L540"
"PRKCD","LC1F"
"PRKCD","LC1SQSF"
"PRKCD","LCLC103H"
"PRKCD","LCLC97TM1"
"PRKCD","LI7"
"PRKCD","LK2"
"PRKCD","LMSU"
"PRKCD","LN18"
"PRKCD","LN229"
"PRKCD","LNCAPCLONEFGC"
"PRKCD","LOUCY"
"PRKCD","LOUNH91"
"PRKCD","LOXIMVI"
"PRKCD","LP1"
"PRKCD","LS1034"
"PRKCD","LS123"
"PRKCD","LS180"
"PRKCD","LS411N"
"PRKCD","LS513"
"PRKCD","LU65"
"PRKCD","LU99"
"PRKCD","LUDLU1"
"PRKCD","LXF289"
"PRKCD","M059K"
"PRKCD","M07E"
"PRKCD","MALME3M"
"PRKCD","MC116"
"PRKCD","MCAS"
"PRKCD","MCF7"
"PRKCD","MDAMB134VI"
"PRKCD","MDAMB231"
"PRKCD","MDAMB361"
"PRKCD","MDAMB415"
"PRKCD","MDAMB435S"
"PRKCD","MDAMB436"
"PRKCD","MDAMB453"
"PRKCD","MDAMB468"
"PRKCD","MDAPCA2B"
"PRKCD","MDST8"
"PRKCD","ME1"
"PRKCD","MEC1"
"PRKCD","MEG01"
"PRKCD","MELHO"
"PRKCD","MELJUSO"
"PRKCD","MEWO"
"PRKCD","MFE280"
"PRKCD","MFE296"
"PRKCD","MFE319"
"PRKCD","MG63"
"PRKCD","MHHCALL2"
"PRKCD","MHHCALL3"
"PRKCD","MHHCALL4"
"PRKCD","MHHES1"
"PRKCD","MHHNB11"
"PRKCD","MIAPACA2"
"PRKCD","MINO"
"PRKCD","MJ"
"PRKCD","MKN1"
"PRKCD","MKN7"
"PRKCD","MKN74"
"PRKCD","ML1"
"PRKCD","MM1S"
"PRKCD","MOGGCCM"
"PRKCD","MOGGUVW"
"PRKCD","MOLM13"
"PRKCD","MOLM16"
"PRKCD","MOLM6"
"PRKCD","MOLP2"
"PRKCD","MOLP8"
"PRKCD","MOLT13"
"PRKCD","MOLT16"
"PRKCD","MONOMAC1"
"PRKCD","MONOMAC6"
"PRKCD","MORCPR"
"PRKCD","MOTN1"
"PRKCD","MPP89"
"PRKCD","MSTO211H"
"PRKCD","MUTZ3"
"PRKCD","MUTZ5"
"PRKCD","MV411"
"PRKCD","NALM1"
"PRKCD","NALM19"
"PRKCD","NALM6"
"PRKCD","NAMALWA"
"PRKCD","NB1"
"PRKCD","NB4"
"PRKCD","NCCSTCK140"
"PRKCD","NCIH1048"
"PRKCD","NCIH1092"
"PRKCD","NCIH1105"
"PRKCD","NCIH1184"
"PRKCD","NCIH1299"
"PRKCD","NCIH1339"
"PRKCD","NCIH1341"
"PRKCD","NCIH1355"
"PRKCD","NCIH1373"
"PRKCD","NCIH1385"
"PRKCD","NCIH1435"
"PRKCD","NCIH1436"
"PRKCD","NCIH1437"
"PRKCD","NCIH146"
"PRKCD","NCIH1563"
"PRKCD","NCIH1568"
"PRKCD","NCIH1573"
"PRKCD","NCIH1581"
"PRKCD","NCIH1618"
"PRKCD","NCIH1623"
"PRKCD","NCIH1648"
"PRKCD","NCIH1650"
"PRKCD","NCIH1651"
"PRKCD","NCIH1666"
"PRKCD","NCIH1693"
"PRKCD","NCIH1694"
"PRKCD","NCIH1703"
"PRKCD","NCIH1734"
"PRKCD","NCIH1755"
"PRKCD","NCIH1781"
"PRKCD","NCIH1792"
"PRKCD","NCIH1793"
"PRKCD","NCIH1836"
"PRKCD","NCIH1838"
"PRKCD","NCIH1869"
"PRKCD","NCIH1876"
"PRKCD","NCIH1915"
"PRKCD","NCIH1930"
"PRKCD","NCIH1944"
"PRKCD","NCIH1963"
"PRKCD","NCIH1975"
"PRKCD","NCIH2009"
"PRKCD","NCIH2023"
"PRKCD","NCIH2029"
"PRKCD","NCIH2030"
"PRKCD","NCIH2052"
"PRKCD","NCIH2066"
"PRKCD","NCIH2073"
"PRKCD","NCIH2081"
"PRKCD","NCIH2087"
"PRKCD","NCIH209"
"PRKCD","NCIH2106"
"PRKCD","NCIH211"
"PRKCD","NCIH2110"
"PRKCD","NCIH2122"
"PRKCD","NCIH2126"
"PRKCD","NCIH2141"
"PRKCD","NCIH2170"
"PRKCD","NCIH2171"
"PRKCD","NCIH2172"
"PRKCD","NCIH2196"
"PRKCD","NCIH2227"
"PRKCD","NCIH2228"
"PRKCD","NCIH226"
"PRKCD","NCIH2286"
"PRKCD","NCIH2291"
"PRKCD","NCIH23"
"PRKCD","NCIH2342"
"PRKCD","NCIH2347"
"PRKCD","NCIH2405"
"PRKCD","NCIH2444"
"PRKCD","NCIH2452"
"PRKCD","NCIH3255"
"PRKCD","NCIH358"
"PRKCD","NCIH441"
"PRKCD","NCIH446"
"PRKCD","NCIH460"
"PRKCD","NCIH508"
"PRKCD","NCIH510"
"PRKCD","NCIH520"
"PRKCD","NCIH522"
"PRKCD","NCIH524"
"PRKCD","NCIH526"
"PRKCD","NCIH596"
"PRKCD","NCIH647"
"PRKCD","NCIH650"
"PRKCD","NCIH660"
"PRKCD","NCIH661"
"PRKCD","NCIH684"
"PRKCD","NCIH69"
"PRKCD","NCIH716"
"PRKCD","NCIH727"
"PRKCD","NCIH747"
"PRKCD","NCIH810"
"PRKCD","NCIH82"
"PRKCD","NCIH838"
"PRKCD","NCIH841"
"PRKCD","NCIH854"
"PRKCD","NCIH889"
"PRKCD","NCIH929"
"PRKCD","NCIN87"
"PRKCD","NCO2"
"PRKCD","NH6"
"PRKCD","NIHOVCAR3"
"PRKCD","NMCG1"
"PRKCD","NUDHL1"
"PRKCD","NUDUL1"
"PRKCD","NUGC3"
"PRKCD","NUGC4"
"PRKCD","OAW28"
"PRKCD","OAW42"
"PRKCD","OC316"
"PRKCD","OCIAML2"
"PRKCD","OCIAML3"
"PRKCD","OCIAML5"
"PRKCD","OCILY10"
"PRKCD","OCILY19"
"PRKCD","OCILY3"
"PRKCD","OCIM1"
"PRKCD","OCUM1"
"PRKCD","OE19"
"PRKCD","OE21"
"PRKCD","OE33"
"PRKCD","ONCODG1"
"PRKCD","ONS76"
"PRKCD","OPM2"
"PRKCD","OSRC2"
"PRKCD","OUMS23"
"PRKCD","OUMS27"
"PRKCD","OV56"
"PRKCD","OV90"
"PRKCD","OVCAR4"
"PRKCD","OVCAR8"
"PRKCD","OVISE"
"PRKCD","OVK18"
"PRKCD","OVKATE"
"PRKCD","OVMANA"
"PRKCD","OVSAHO"
"PRKCD","OVTOKO"
"PRKCD","P12ICHIKAWA"
"PRKCD","P31FUJ"
"PRKCD","P3HR1"
"PRKCD","PANC0203"
"PRKCD","PANC0213"
"PRKCD","PANC0327"
"PRKCD","PANC0403"
"PRKCD","PANC0813"
"PRKCD","PANC1005"
"PRKCD","PATU8902"
"PRKCD","PC3"
"PRKCD","PECAPJ15"
"PRKCD","PECAPJ34CLONEC12"
"PRKCD","PECAPJ41CLONED2"
"PRKCD","PECAPJ49"
"PRKCD","PEER"
"PRKCD","PF382"
"PRKCD","PFEIFFER"
"PRKCD","PK1"
"PRKCD","PK45H"
"PRKCD","PK59"
"PRKCD","PL21"
"PRKCD","PSN1"
"PRKCD","RAJI"
"PRKCD","RCC10RGB"
"PRKCD","RCHACV"
"PRKCD","RCM1"
"PRKCD","RD"
"PRKCD","REC1"
"PRKCD","REH"
"PRKCD","RERFGC1B"
"PRKCD","RERFLCAD1"
"PRKCD","RERFLCAD2"
"PRKCD","RERFLCAI"
"PRKCD","RERFLCKJ"
"PRKCD","RERFLCMS"
"PRKCD","RERFLCSQ1"
"PRKCD","RH41"
"PRKCD","RI1"
"PRKCD","RKN"
"PRKCD","RKO"
"PRKCD","RL"
"PRKCD","RL952"
"PRKCD","RMGI"
"PRKCD","RMUGS"
"PRKCD","RPMI7951"
"PRKCD","RPMI8226"
"PRKCD","RPMI8402"
"PRKCD","RS411"
"PRKCD","RS5"
"PRKCD","RT112"
"PRKCD","RT11284"
"PRKCD","RT4"
"PRKCD","S117"
"PRKCD","SAOS2"
"PRKCD","SBC5"
"PRKCD","SCABER"
"PRKCD","SCC15"
"PRKCD","SCC25"
"PRKCD","SCC4"
"PRKCD","SCC9"
"PRKCD","SCLC21H"
"PRKCD","SEM"
"PRKCD","SET2"
"PRKCD","SF126"
"PRKCD","SF295"
"PRKCD","SH10TC"
"PRKCD","SH4"
"PRKCD","SHP77"
"PRKCD","SHSY5Y"
"PRKCD","SIGM5"
"PRKCD","SIMA"
"PRKCD","SJRH30"
"PRKCD","SJSA1"
"PRKCD","SKBR3"
"PRKCD","SKCO1"
"PRKCD","SKES1"
"PRKCD","SKHEP1"
"PRKCD","SKLMS1"
"PRKCD","SKLU1"
"PRKCD","SKM1"
"PRKCD","SKMEL1"
"PRKCD","SKMEL2"
"PRKCD","SKMEL24"
"PRKCD","SKMEL28"
"PRKCD","SKMEL3"
"PRKCD","SKMEL30"
"PRKCD","SKMEL5"
"PRKCD","SKMES1"
"PRKCD","SKNAS"
"PRKCD","SKNDZ"
"PRKCD","SKNFI"
"PRKCD","SKNMC"
"PRKCD","SKNSH"
"PRKCD","SKOV3"
"PRKCD","SKUT1"
"PRKCD","SNGM"
"PRKCD","SNU1033"
"PRKCD","SNU1041"
"PRKCD","SNU1066"
"PRKCD","SNU1076"
"PRKCD","SNU1077"
"PRKCD","SNU1079"
"PRKCD","SNU1105"
"PRKCD","SNU119"
"PRKCD","SNU1196"
"PRKCD","SNU1197"
"PRKCD","SNU1214"
"PRKCD","SNU1272"
"PRKCD","SNU182"
"PRKCD","SNU201"
"PRKCD","SNU213"
"PRKCD","SNU216"
"PRKCD","SNU245"
"PRKCD","SNU283"
"PRKCD","SNU308"
"PRKCD","SNU324"
"PRKCD","SNU349"
"PRKCD","SNU387"
"PRKCD","SNU398"
"PRKCD","SNU407"
"PRKCD","SNU410"
"PRKCD","SNU423"
"PRKCD","SNU449"
"PRKCD","SNU46"
"PRKCD","SNU466"
"PRKCD","SNU475"
"PRKCD","SNU478"
"PRKCD","SNU489"
"PRKCD","SNU5"
"PRKCD","SNU503"
"PRKCD","SNU520"
"PRKCD","SNU601"
"PRKCD","SNU620"
"PRKCD","SNU626"
"PRKCD","SNU668"
"PRKCD","SNU685"
"PRKCD","SNU719"
"PRKCD","SNU738"
"PRKCD","SNU761"
"PRKCD","SNU840"
"PRKCD","SNU869"
"PRKCD","SNU878"
"PRKCD","SNU899"
"PRKCD","SNUC2A"
"PRKCD","SNUC5"
"PRKCD","SQ1"
"PRKCD","SR786"
"PRKCD","ST486"
"PRKCD","SU8686"
"PRKCD","SUDHL4"
"PRKCD","SUDHL5"
"PRKCD","SUDHL6"
"PRKCD","SUDHL8"
"PRKCD","SUPB15"
"PRKCD","SUPHD1"
"PRKCD","SUPM2"
"PRKCD","SUPT11"
"PRKCD","SW1088"
"PRKCD","SW1116"
"PRKCD","SW1271"
"PRKCD","SW1353"
"PRKCD","SW1417"
"PRKCD","SW1463"
"PRKCD","SW1573"
"PRKCD","SW1710"
"PRKCD","SW1783"
"PRKCD","SW1990"
"PRKCD","SW403"
"PRKCD","SW48"
"PRKCD","SW480"
"PRKCD","SW579"
"PRKCD","SW620"
"PRKCD","SW780"
"PRKCD","SW837"
"PRKCD","SW900"
"PRKCD","SW948"
"PRKCD","T173"
"PRKCD","T3M10"
"PRKCD","T3M4"
"PRKCD","T47D"
"PRKCD","T84"
"PRKCD","T98G"
"PRKCD","TC71"
"PRKCD","TCCPAN2"
"PRKCD","TE1"
"PRKCD","TE10"
"PRKCD","TE11"
"PRKCD","TE125T"
"PRKCD","TE14"
"PRKCD","TE159T"
"PRKCD","TE4"
"PRKCD","TE441T"
"PRKCD","TE5"
"PRKCD","TE6"
"PRKCD","TE617T"
"PRKCD","TE8"
"PRKCD","TE9"
"PRKCD","TEN"
"PRKCD","TF1"
"PRKCD","TGBC11TKB"
"PRKCD","THP1"
"PRKCD","TM31"
"PRKCD","TO175T"
"PRKCD","TOLEDO"
"PRKCD","TOV21G"
"PRKCD","TT"
"PRKCD","TT2609C02"
"PRKCD","TUHR10TKB"
"PRKCD","TUHR14TKB"
"PRKCD","TUHR4TKB"
"PRKCD","TYKNU"
"PRKCD","U138MG"
"PRKCD","U266B1"
"PRKCD","U2OS"
"PRKCD","U87MG"
"PRKCD","U937"
"PRKCD","UACC257"
"PRKCD","UACC62"
"PRKCD","UACC812"
"PRKCD","UACC893"
"PRKCD","UBLC1"
"PRKCD","UMUC1"
"PRKCD","UMUC3"
"PRKCD","UT7"
"PRKCD","VCAP"
"PRKCD","VMCUB1"
"PRKCD","VMRCLCD"
"PRKCD","VMRCLCP"
"PRKCD","VMRCRCW"
"PRKCD","VMRCRCZ"
"PRKCD","WM115"
"PRKCD","WM1799"
"PRKCD","WM2664"
"PRKCD","WM793"
"PRKCD","WM88"
"PRKCD","WM983B"
"PRKCD","WSUDLCL2"
"PRKCD","YAPC"
"PRKCD","YD10B"
"PRKCD","YD15"
"PRKCD","YD38"
"PRKCD","YD8"
"PRKCD","YKG1"
"PRKCD","ZR751"
"PRKCD","ZR7530"
"PRKCE","22RV1"
"PRKCE","2313287"
"PRKCE","253J"
"PRKCE","253JBV"
"PRKCE","42MGBA"
"PRKCE","5637"
"PRKCE","59M"
"PRKCE","639V"
"PRKCE","647V"
"PRKCE","769P"
"PRKCE","786O"
"PRKCE","8305C"
"PRKCE","8505C"
"PRKCE","8MGBA"
"PRKCE","A101D"
"PRKCE","A172"
"PRKCE","A204"
"PRKCE","A2058"
"PRKCE","A253"
"PRKCE","A2780"
"PRKCE","A375"
"PRKCE","A3KAW"
"PRKCE","A498"
"PRKCE","A4FUK"
"PRKCE","A549"
"PRKCE","A673"
"PRKCE","A704"
"PRKCE","ABC1"
"PRKCE","ACCMESO1"
"PRKCE","ACCS"
"PRKCE","ACHN"
"PRKCE","AGS"
"PRKCE","ALEXANDERCELLS"
"PRKCE","ALLSIL"
"PRKCE","AM38"
"PRKCE","AML193"
"PRKCE","AMO1"
"PRKCE","AN3CA"
"PRKCE","ASPC1"
"PRKCE","AU565"
"PRKCE","BCP1"
"PRKCE","BCPAP"
"PRKCE","BDCM"
"PRKCE","BECKER"
"PRKCE","BEN"
"PRKCE","BFTC905"
"PRKCE","BFTC909"
"PRKCE","BHY"
"PRKCE","BICR16"
"PRKCE","BICR18"
"PRKCE","BICR31"
"PRKCE","BICR56"
"PRKCE","BICR6"
"PRKCE","BL41"
"PRKCE","BL70"
"PRKCE","BT20"
"PRKCE","BT474"
"PRKCE","BT483"
"PRKCE","BT549"
"PRKCE","BV173"
"PRKCE","BXPC3"
"PRKCE","C2BBE1"
"PRKCE","C32"
"PRKCE","CA46"
"PRKCE","CADOES1"
"PRKCE","CAKI1"
"PRKCE","CAKI2"
"PRKCE","CAL120"
"PRKCE","CAL12T"
"PRKCE","CAL148"
"PRKCE","CAL27"
"PRKCE","CAL29"
"PRKCE","CAL51"
"PRKCE","CAL54"
"PRKCE","CAL62"
"PRKCE","CAL78"
"PRKCE","CAL851"
"PRKCE","CALU1"
"PRKCE","CALU3"
"PRKCE","CAMA1"
"PRKCE","CAOV3"
"PRKCE","CAOV4"
"PRKCE","CAPAN1"
"PRKCE","CAPAN2"
"PRKCE","CAS1"
"PRKCE","CCFSTTG1"
"PRKCE","CCK81"
"PRKCE","CFPAC1"
"PRKCE","CGTHW1"
"PRKCE","CHAGOK1"
"PRKCE","CHL1"
"PRKCE","CHP212"
"PRKCE","CI1"
"PRKCE","CJM"
"PRKCE","CL11"
"PRKCE","CL14"
"PRKCE","CL34"
"PRKCE","CL40"
"PRKCE","CMK"
"PRKCE","CMK115"
"PRKCE","CMLT1"
"PRKCE","COLO201"
"PRKCE","COLO205"
"PRKCE","COLO320"
"PRKCE","COLO668"
"PRKCE","COLO679"
"PRKCE","COLO680N"
"PRKCE","COLO684"
"PRKCE","COLO699"
"PRKCE","COLO704"
"PRKCE","COLO741"
"PRKCE","COLO775"
"PRKCE","COLO783"
"PRKCE","COLO792"
"PRKCE","COLO818"
"PRKCE","COLO829"
"PRKCE","CORL23"
"PRKCE","CORL24"
"PRKCE","CORL279"
"PRKCE","CORL47"
"PRKCE","CORL51"
"PRKCE","CORL88"
"PRKCE","CORL95"
"PRKCE","COV318"
"PRKCE","COV362"
"PRKCE","COV434"
"PRKCE","COV504"
"PRKCE","COV644"
"PRKCE","CPCN"
"PRKCE","CW2"
"PRKCE","D341MED"
"PRKCE","DANG"
"PRKCE","DAOY"
"PRKCE","DAUDI"
"PRKCE","DB"
"PRKCE","DBTRG05MG"
"PRKCE","DEL"
"PRKCE","DETROIT562"
"PRKCE","DKMG"
"PRKCE","DM3"
"PRKCE","DMS114"
"PRKCE","DMS153"
"PRKCE","DMS273"
"PRKCE","DMS454"
"PRKCE","DMS53"
"PRKCE","DMS79"
"PRKCE","DND41"
"PRKCE","DOHH2"
"PRKCE","DU145"
"PRKCE","DU4475"
"PRKCE","EB2"
"PRKCE","EBC1"
"PRKCE","ECC10"
"PRKCE","ECC12"
"PRKCE","ECGI10"
"PRKCE","EFE184"
"PRKCE","EFM19"
"PRKCE","EFM192A"
"PRKCE","EFO21"
"PRKCE","EFO27"
"PRKCE","EHEB"
"PRKCE","EM2"
"PRKCE","EN"
"PRKCE","EOL1"
"PRKCE","EPLC272H"
"PRKCE","ES2"
"PRKCE","ESS1"
"PRKCE","EVSAT"
"PRKCE","F36P"
"PRKCE","FADU"
"PRKCE","FTC133"
"PRKCE","FTC238"
"PRKCE","FU97"
"PRKCE","FUOV1"
"PRKCE","G361"
"PRKCE","G401"
"PRKCE","G402"
"PRKCE","GAMG"
"PRKCE","GCIY"
"PRKCE","GCT"
"PRKCE","GI1"
"PRKCE","GMS10"
"PRKCE","GOS3"
"PRKCE","GP2D"
"PRKCE","GRANTA519"
"PRKCE","GSS"
"PRKCE","GSU"
"PRKCE","H4"
"PRKCE","HARA"
"PRKCE","HCC1143"
"PRKCE","HCC1171"
"PRKCE","HCC1187"
"PRKCE","HCC1195"
"PRKCE","HCC1395"
"PRKCE","HCC1419"
"PRKCE","HCC1428"
"PRKCE","HCC1438"
"PRKCE","HCC15"
"PRKCE","HCC1500"
"PRKCE","HCC1569"
"PRKCE","HCC1588"
"PRKCE","HCC1599"
"PRKCE","HCC1806"
"PRKCE","HCC1833"
"PRKCE","HCC1954"
"PRKCE","HCC202"
"PRKCE","HCC2108"
"PRKCE","HCC2157"
"PRKCE","HCC2218"
"PRKCE","HCC2279"
"PRKCE","HCC2935"
"PRKCE","HCC33"
"PRKCE","HCC366"
"PRKCE","HCC38"
"PRKCE","HCC4006"
"PRKCE","HCC44"
"PRKCE","HCC56"
"PRKCE","HCC70"
"PRKCE","HCC78"
"PRKCE","HCC827"
"PRKCE","HCC95"
"PRKCE","HCT116"
"PRKCE","HDLM2"
"PRKCE","HDMYZ"
"PRKCE","HEC151"
"PRKCE","HEC251"
"PRKCE","HEC265"
"PRKCE","HEC50B"
"PRKCE","HEC59"
"PRKCE","HEC6"
"PRKCE","HEPG2"
"PRKCE","HEYA8"
"PRKCE","HGC27"
"PRKCE","HH"
"PRKCE","HLF"
"PRKCE","HLFA"
"PRKCE","HMC18"
"PRKCE","HOS"
"PRKCE","HPAFII"
"PRKCE","HPBALL"
"PRKCE","HRT18"
"PRKCE","HS172T"
"PRKCE","HS229T"
"PRKCE","HS281T"
"PRKCE","HS343T"
"PRKCE","HS571T"
"PRKCE","HS578T"
"PRKCE","HS600T"
"PRKCE","HS604T"
"PRKCE","HS611T"
"PRKCE","HS616T"
"PRKCE","HS618T"
"PRKCE","HS675T"
"PRKCE","HS683"
"PRKCE","HS688AT"
"PRKCE","HS695T"
"PRKCE","HS698T"
"PRKCE","HS706T"
"PRKCE","HS729"
"PRKCE","HS737T"
"PRKCE","HS739T"
"PRKCE","HS742T"
"PRKCE","HS746T"
"PRKCE","HS751T"
"PRKCE","HS766T"
"PRKCE","HS819T"
"PRKCE","HS821T"
"PRKCE","HS822T"
"PRKCE","HS834T"
"PRKCE","HS839T"
"PRKCE","HS840T"
"PRKCE","HS852T"
"PRKCE","HS863T"
"PRKCE","HS888T"
"PRKCE","HS895T"
"PRKCE","HS934T"
"PRKCE","HS936T"
"PRKCE","HS940T"
"PRKCE","HS944T"
"PRKCE","HSC2"
"PRKCE","HSC3"
"PRKCE","HSC4"
"PRKCE","HT"
"PRKCE","HT1080"
"PRKCE","HT115"
"PRKCE","HT1376"
"PRKCE","HT144"
"PRKCE","HT29"
"PRKCE","HT55"
"PRKCE","HTK"
"PRKCE","HUG1N"
"PRKCE","HUH28"
"PRKCE","HUH6"
"PRKCE","HUH7"
"PRKCE","HUNS1"
"PRKCE","HUPT3"
"PRKCE","HUPT4"
"PRKCE","HUT102"
"PRKCE","HUT78"
"PRKCE","IALM"
"PRKCE","IGR37"
"PRKCE","IGR39"
"PRKCE","IGROV1"
"PRKCE","IM95"
"PRKCE","IMR32"
"PRKCE","IPC298"
"PRKCE","ISTMES1"
"PRKCE","ISTMES2"
"PRKCE","J82"
"PRKCE","JEKO1"
"PRKCE","JHH1"
"PRKCE","JHH2"
"PRKCE","JHH4"
"PRKCE","JHH5"
"PRKCE","JHH6"
"PRKCE","JHH7"
"PRKCE","JHOC5"
"PRKCE","JHOM1"
"PRKCE","JHOM2B"
"PRKCE","JHOS2"
"PRKCE","JHOS4"
"PRKCE","JHUEM2"
